name,price,comment_num,link
 趣玩Python：自动化办公真简单（双色+视频版）,70.3,484,//product.dangdang.com/29335794.html
 Python 金融数据分析——数据驱动金融,58.3,5,//product.dangdang.com/29385251.html
 Python Web开发从入门到精通,49.9,58,//product.dangdang.com/29249274.html
 计算思维与Python应用编程,49.3,1132,//product.dangdang.com/29394093.html
 Python程序设计基础（第2版）,41.6,619,//product.dangdang.com/25238171.html
 Python编程 从入门到实践[美]埃里克·马瑟斯(Eric Matthes)【正版图书，退换无忧】,55.0,825,//product.dangdang.com/11103242502.html
 量化交易入门与Python实践（21世纪通识教育系列教材）,28.1,290,//product.dangdang.com/29285061.html
 Python量化交易实战,59.2,37,//product.dangdang.com/26485746.html
 Python语言在Abaqus中的应用 第2版,51.4,1232,//product.dangdang.com/29145808.html
 Python游戏趣味编程,54.5,576,//product.dangdang.com/28973652.html
 Python Qt GUI与数据可视化编程 pyqt5教程书籍 pyqt5快速开发与实战Qt5 GU,69.3,473,//product.dangdang.com/1521341625.html
 Python中文自然语言处理基础与实战,47.2,233,//product.dangdang.com/29345388.html
 让工作化繁为简：用Python实现办公自动化,39.9,1602,//product.dangdang.com/29210139.html
 Python微服务开发,44.2,173,//product.dangdang.com/27852643.html
 Python渗透测试实战,39.5,744,//product.dangdang.com/29192759.html
 Python金融大数据分析 第二2版 金融数据科学算法交易量化金融计算入门书籍 金融科技计算机,97.3,148,//product.dangdang.com/1583787465.html
 父与子的编程之旅 与小卡特一起学Python 第3版（全彩印刷）,59.5,144,//product.dangdang.com/29140385.html
 简明Python教程 新,43.4,90,//product.dangdang.com/29250803.html
 零基础轻松学Python：青少年趣味编程（全彩版）,34.9,1273,//product.dangdang.com/28487240.html
 Python计算机视觉实战,44.5,543,//product.dangdang.com/29298972.html
 Python程序设计简明教程,33.1,288,//product.dangdang.com/28970294.html
 Python模块参考手册·日期与时间（全彩版）,26.9,1917,//product.dangdang.com/28990241.html
 Python袖珍指南（第五版）,19.0,10,//product.dangdang.com/23617285.html
 Python数据分析全流程实操指南,59.2,100,//product.dangdang.com/29122980.html
 Python办公自动化——玩转Excel（普通高等教育通识类课程新形态教材）,30.8,757,//product.dangdang.com/29381548.html
 零基础学Python网络爬虫案例实战全流程详解（高级进阶篇）,44.9,495,//product.dangdang.com/29265338.html
 Python开发技术标准教程,29.5,64,//product.dangdang.com/29388008.html
 Python数据处理,78.2,9167,//product.dangdang.com/25107100.html
 Python实验指导与习题集,33.1,1954,//product.dangdang.com/29372544.html
 Python程序设计基础及实践（慕课版）,47.2,585,//product.dangdang.com/29307998.html
 Python与有限元--基于Python编程的有限元分析及应用扩展,42.6,818,//product.dangdang.com/25216052.html
 Python Web自动化测试入门与实战,59.2,46,//product.dangdang.com/28551658.html
 Python数据可视化实战,47.2,358,//product.dangdang.com/29379788.html
 数学建模简明教程——基于Python,35.5,419,//product.dangdang.com/29339512.html
 你也能看得懂的Python算法书,46.6,4500,//product.dangdang.com/25579993.html
 Python并行编程实战（第二版）,39.5,203,//product.dangdang.com/29171653.html
 Python深度学习：基于PyTorch,44.5,3414,//product.dangdang.com/28475338.html
 Python数据分析基础,54.4,3615,//product.dangdang.com/25139426.html
 Python编程基础与科学计算,54.0,2651,//product.dangdang.com/29381279.html
 Python科学计算(第2版),88.5,9,//product.dangdang.com/23957701.html
 Python编程入门与实战,59.9,1449,//product.dangdang.com/29365102.html
 Python 3 面向对象编程（第2版）,66.4,424,//product.dangdang.com/25301983.html
 Python编程基础与案例集锦（中学版）,43.6,3976,//product.dangdang.com/26922174.html
 Python数据可视化之美：专业图表绘制指南（全彩）,101.9,6,//product.dangdang.com/28527228.html
 Python辅助Word+Excel：让办公更高效,49.9,148,//product.dangdang.com/29374156.html
 Python一行流：像专家一样写代码,66.7,1145,//product.dangdang.com/29307058.html
 Python科学计算和数据科学应用(第2版) 使用NumPy、SciPy和matplotlib,148.5,12,//product.dangdang.com/28974447.html
 Python基础教程第3版 Python编程从入门到实践 head first python学习手册 零基础入门学习Py,55.88,70,//product.dangdang.com/1116968669.html
 Python基础教程第3版三版 Python入门经典程序设计书 从入门到实践教程书 久负盛名的Python入门经典 中文,69.8,1834,//product.dangdang.com/1464222615.html
 Python数据分析与可视化,50.1,251,//product.dangdang.com/29393953.html
 Python数据分析与可视化从入门到精通,57.6,663,//product.dangdang.com/28528261.html
 Python编程宝典：迅速提高编程水平的100个关键技能,72.2,84,//product.dangdang.com/29198401.html
 Python核心编程 第3版 英文版,64.9,60,//product.dangdang.com/29283044.html
 Python网络爬虫与数据可视化应用实战 Python文本数据分析与挖掘 数据分析 数据之道 python 大数据 网络,54.5,1218,//product.dangdang.com/29324339.html
 Python数据结构学习笔记,47.2,3680,//product.dangdang.com/29237802.html
 Python数据分析与应用,39.3,207,//product.dangdang.com/25249785.html
 像计算机科学家一样思考Python 第2版,32.9,58,//product.dangdang.com/24003387.html
 Python数据挖掘与机器学习,29.9,67,//product.dangdang.com/29206727.html
 【新华网】Python学习手册 原书第五版 Python编程从入门到实践head first零基础入门学Python3基,116.5,7,//product.dangdang.com/633595938.html
 Python医学数据分析入门,44.9,9,//product.dangdang.com/29355443.html
 Python程序开发(中级),34.9,3212,//product.dangdang.com/29375736.html
 【正版特价】Python机器学习|230111,31.6,250,//product.dangdang.com/1729364655.html
 Python金融大数据分析 第2版,109.8,307,//product.dangdang.com/28527971.html
 Python程序设计基础,33.7,633,//product.dangdang.com/29382872.html
 Python OpenCV从入门到精通,39.9,63,//product.dangdang.com/29294856.html
 Python图形编程：2D和3D图像的创建,57.9,37,//product.dangdang.com/28539138.html
 Python量化金融编程从入门到精通,57.6,880,//product.dangdang.com/29167427.html
" Python数据科学手册 (美)杰克·万托布拉斯(Jake VanderPlas) 著;陶俊杰,陈小莉 译",76.3,4954,//product.dangdang.com/1043215577.html
 青少年学Python编程从入门到精通：视频案例版 中小学青少年编程儿童少儿编程 零基础学Python（全彩图解+高清视频,66.7,11,//product.dangdang.com/29374875.html
 Python 网络爬虫从入门到精通,51.4,124,//product.dangdang.com/27873714.html
 Head First Python(第二版),64.0,504,//product.dangdang.com/25216230.html
 Python数据分析基础 零编程经验也可学会用Python语言进行数据分析,51.75,458,//product.dangdang.com/1229976797.html
 Python监督学习,53.7,3,//product.dangdang.com/29384758.html
 Python App网络编程项目实战（微课视频版）,29.9,1412,//product.dangdang.com/29346955.html
 Python机器学习（原书第3版）,96.9,483,//product.dangdang.com/29250251.html
 Python程序设计教程（第2版）,58.6,4112,//product.dangdang.com/27924565.html
 Python编程入门与算法进阶,77.2,113,//product.dangdang.com/11115485574.html
 Python趣味编程：从入门到人工智能,44.2,453,//product.dangdang.com/27896566.html
 机器学习及Python应用,77.5,21,//product.dangdang.com/29221647.html
 Python数据科学手册,85.9,287,//product.dangdang.com/25228733.html
 编程小屋 Python 3.0 趣味教程,31.2,677,//product.dangdang.com/28972529.html
 Python程序设计基础与应用,38.7,22,//product.dangdang.com/25340689.html
 明解Python,64.9,461,//product.dangdang.com/29375735.html
 Python程序设计基础,50.1,9238,//product.dangdang.com/29391926.html
 Python程序开发(高级),34.9,112,//product.dangdang.com/29380874.html
 超简单：用Python让Excel飞起来（核心模块语法详解篇）,39.9,116,//product.dangdang.com/29317613.html
 Python金融大数据风控建模实战：基于机器学习,59.5,1739,//product.dangdang.com/28970088.html
 超简单的Python——人气讲师为你讲解程序开发,44.9,412,//product.dangdang.com/29357180.html
 Python机器学习实战案例（第2版）,29.5,7139,//product.dangdang.com/29391895.html
 深入浅出Python数据分析,44.5,227,//product.dangdang.com/29391920.html
 零基础入门学习Python（第2版）-微课视频版,44.5,1209,//product.dangdang.com/27865271.html
 用Python轻松设计控制系统,59.2,959,//product.dangdang.com/29302796.html
 高阶Python：代码精进之路,126.0,19,//product.dangdang.com/29388236.html
 Python数据分析 活用Pandas库,70.2,574,//product.dangdang.com/28523780.html
 Python最优化算法实战,50.3,872,//product.dangdang.com/29128615.html
 Python程序设计入门与实践,39.7,147,//product.dangdang.com/29201723.html
 Python趣味案例编程(全彩版),49.0,678,//product.dangdang.com/28980470.html
 给Python点颜色 青少年学编程,47.2,1641,//product.dangdang.com/27918348.html
 物联网应用设计与实战：基于AVR单片机和Python,46.6,775,//product.dangdang.com/26440992.html
 Python量化投资：技术 模型与策略,39.5,123,//product.dangdang.com/29133037.html
 Python从入门到项目实战（全程视频版）,49.9,2185,//product.dangdang.com/28539201.html
 Python数字信号处理应用,35.5,214,//product.dangdang.com/25232652.html
 Python科学计算入门日系图书 numpy sympy scipy pandas matplotlib应用方法 数据处,44.9,2,//product.dangdang.com/29297984.html
 Python数据可视化之matplotlib实践,39.6,54,//product.dangdang.com/25339676.html
 Python人工智能,34.5,510,//product.dangdang.com/29219537.html
 零基础编程入门学习笔记（套装共3册）（零基础Python+零基础C语言+零基础Java）,162.0,293,//product.dangdang.com/410280156.html
 写给新手的深度学习2——用 Python 实现的循环神经网络RNN和VAE、GAN 深入浅出图神经网络 神经网络与机器学,44.9,63,//product.dangdang.com/29345758.html
 Python实现Web UI自动化测试实战：Selenium 3/4+unittest/Pytest+GitLab+Je,49.9,242,//product.dangdang.com/29282172.html
 Python数据分析从入门到精通（微课视频版）,67.3,63,//product.dangdang.com/29247227.html
 学Python也可以这么有趣（看漫画 学编程）,34.9,375,//product.dangdang.com/29326358.html
 Python核心编程 第3版(第3版) 人民邮电出版社,49.5,970,//product.dangdang.com/1380033182.html
 Python数据分析与量化投资,49.3,1398,//product.dangdang.com/29325263.html
 Python青少年趣味编程,34.5,9124,//product.dangdang.com/28537745.html
 Python测试开发入门与实践,59.8,1089,//product.dangdang.com/29392801.html
 算法入门之西游漫记——Python语言版,74.5,574,//product.dangdang.com/29384344.html
 Excel×Python智能高效办公,39.9,115,//product.dangdang.com/29237161.html
 Python大数据分析与机器学习商业案例实战,49.9,53,//product.dangdang.com/28558389.html
 Python编程（第四版）,99.0,12750,//product.dangdang.com/23617284.html
 Python程序设计,52.0,26,//product.dangdang.com/29393024.html
 Python程序设计实践指导,32.0,4,//product.dangdang.com/29393033.html
 Python Web 开发从入门到实战（Django+Bootstrap）-微课视频版,29.9,1204,//product.dangdang.com/29114528.html
 Python编程练习与解答,37.3,1044,//product.dangdang.com/29201497.html
 漫画Python：编程入门超简单,29.9,5411,//product.dangdang.com/29329364.html
 Python数据结构和算法实战（第2版）Python编程从入门到实战数据结构与算法分析算法之美人工智能算法计算机程序设计,44.9,208,//product.dangdang.com/29382082.html
 Python机器学习+文本数据分析与挖掘+数值计算与模拟（套装3册）,119.7,23635,//product.dangdang.com/29302818.html
 Python Cookbook（第3版）中文版,72.4,714,//product.dangdang.com/23690527.html
 Python金融数据挖掘与分析实战,54.5,37,//product.dangdang.com/29349364.html
 Python统计可视化之Altair探索分析实践指南（全彩）,109.8,26032,//product.dangdang.com/29373973.html
 Python数据可视化之matplotlib精进,46.3,35,//product.dangdang.com/27862869.html
 Python自动化测试实战,50.3,935,//product.dangdang.com/28496655.html
 Python 黑帽子：黑客与渗透测试编程之道,62.4,636,//product.dangdang.com/29256066.html
 Python程序设计（第2版）,45.7,189,//product.dangdang.com/29348451.html
 Python 3图像处理实战,39.5,2331,//product.dangdang.com/29378998.html
 Python基础教程（第3版）,49.5,286,//product.dangdang.com/25218035.html
 青少年Python创意编程趣味课堂（微课版）,52.3,7306,//product.dangdang.com/28495119.html
 左手Python，右手Excel：带飞Excel的Python绝技,59.2,274,//product.dangdang.com/29359742.html
 Python开发与财务应用,39.3,136,//product.dangdang.com/29382605.html
 教孩子学编程：从Scratch图形化编程到Python语言编程（全彩印刷+视频讲解）（套装共3册）,172.0,79,//product.dangdang.com/29196711.html
 Python编程从入门到实践*2二版 编程入门零基础自学核心编程教程书籍 数据分析网络爬虫深度学习,82.35,212,//product.dangdang.com/673852652.html
 Python和Dask数据科学,59.8,141,//product.dangdang.com/28998663.html
 Python机器学习——原理、算法及案例实战-微课视频版,29.9,136,//product.dangdang.com/29329111.html
 学Python 不加班 轻松实现办公自动化,49.5,1253,//product.dangdang.com/29261388.html
 深入浅出Python量化交易实战,49.5,557,//product.dangdang.com/29347566.html
 Python机器学习基础教程,62.4,8145,//product.dangdang.com/25232007.html
 OpenCV 4计算机视觉：Python语言实现（原书第3版）,64.4,242,//product.dangdang.com/29298899.html
 Python GUI开发手册：基础·实战·强化,64.0,1,//product.dangdang.com/29376925.html
 Python数据分析从入门到精通,44.9,485,//product.dangdang.com/29248170.html
 统计计算与智能分析理论及其Python实践,125.6,4,//product.dangdang.com/29374837.html
 Python深度学习,94.0,9919,//product.dangdang.com/25324199.html
 Python硬件开发树莓派从入门到实践（全彩版）,49.0,398,//product.dangdang.com/29249039.html
 Python Web开发从入门到实践（全彩版）,49.0,327,//product.dangdang.com/29250277.html
 Python网络爬虫权威指南 第2版,62.3,5097,//product.dangdang.com/27857494.html
 Python程序设计与算法基础教程（第2版）-微课版,50.1,762,//product.dangdang.com/27890373.html
 Python自动化办公：3分钟完成一天工作,70.3,621,//product.dangdang.com/29261031.html
 Python安全攻防：渗透测试实战指南,64.4,1172,//product.dangdang.com/29131665.html
 趣味编程三剑客：从Scratch迈向Python和C++,89.2,615,//product.dangdang.com/28974460.html
 Python自动化办公从入门到精通——让Excel、Word、PPT飞起来,53.7,1220,//product.dangdang.com/29235558.html
 Python树莓派开发从入门到精通,44.9,234,//product.dangdang.com/29315253.html
 Python编程从入门到实战-轻松过二级,29.9,422,//product.dangdang.com/29226591.html
 Python语言及其应用(第2版),64.9,1009,//product.dangdang.com/29390276.html
 Python数学实验与建模,140.6,754,//product.dangdang.com/28547124.html
 人工智能+机器人入门与实战 用树莓派+Python+OpenCV制作计算机视觉机器人,46.3,171,//product.dangdang.com/28537600.html
 Selenium自动化测试完全指南 基于Python,49.5,319,//product.dangdang.com/29238631.html
 Python编程实战 妙趣横生的项目之旅,49.9,159,//product.dangdang.com/29260052.html
 Python Web数据分析可视化——基于Django框架的开发实战,34.5,2052,//product.dangdang.com/29391939.html
 轻松玩转Python少儿编程,66.7,5922,//product.dangdang.com/29348310.html
 Python 3标准库,129.4,2996,//product.dangdang.com/25534855.html
 Python快乐编程基础入门（21世纪高等学校计算机专业实用规划教材）,34.7,12954,//product.dangdang.com/27921598.html
 青少年Python编程入门,22.5,43,//product.dangdang.com/27869934.html
 Python神经网络编程,46.3,14,//product.dangdang.com/25251315.html
 AIoT系统开发：基于机器学习和Python深度学习,57.9,1,//product.dangdang.com/29298910.html
 Python基础教程 第3版+Office 2016实战技巧精粹辞典（全技巧视频版）,166.0,74,//product.dangdang.com/410271462.html
 Python数据分析实战宝典 套装共2册,156.0,103,//product.dangdang.com/29308988.html
 Python期货量化交易,54.9,64,//product.dangdang.com/29370641.html
 精通Twisted：Python事件驱动及异步编程,74.2,346,//product.dangdang.com/29177719.html
 Python网络爬虫编程超级魔卡,20.0,204,//product.dangdang.com/29277377.html
 Python数据可视化之Matplotlib与Pyecharts,51.0,2755,//product.dangdang.com/28556786.html
 SQLAlchemy Python数据库实战 第2版,44.2,619,//product.dangdang.com/27921631.html
 Python机器学习手册：从数据预处理到深度学习,59.7,187,//product.dangdang.com/27902091.html
 Python机器学习：数据建模与分析,78.2,1,//product.dangdang.com/29225137.html
 基于Python的DevOps,88.3,451,//product.dangdang.com/29382814.html
 案例学Python：青少年编程从入门到精通,89.0,299,//product.dangdang.com/29217015.html
 Python金融风险管理FRM（实战篇）,84.5,625,//product.dangdang.com/29385650.html
 基于Python的金融分析与风险管理（第2版）,84.0,303,//product.dangdang.com/29313031.html
 Python网络爬虫从入门到精通,49.9,505,//product.dangdang.com/29249275.html
 Python程序设计基础（第2版）,38.7,944,//product.dangdang.com/28482393.html
 零基础Python从入门到精通,34.9,80,//product.dangdang.com/29277275.html
 零基础学Python网络爬虫案例实战全流程详解（入门与提高篇）,49.5,81,//product.dangdang.com/29265320.html
 Python图像处理实战,70.3,1,//product.dangdang.com/29160375.html
 少儿编程趣学指南：Scratch3.0篇+Python篇 （全2册，全彩印刷）,34.5,403,//product.dangdang.com/28998646.html
 写给程序员的Python教程,62.4,530,//product.dangdang.com/28985055.html
 Python金融风险管理FRM（基础篇）,84.5,1337,//product.dangdang.com/29385651.html
 Python量化炒股入门与实战技巧,49.6,1,//product.dangdang.com/28543042.html
 零基础学Python（全彩版）,39.9,15475,//product.dangdang.com/28486010.html
 Python编程 从入门到实践 第2版,54.9,218258,//product.dangdang.com/29280602.html
 DK编程真好玩：9岁开始学Python,59.0,13745,//product.dangdang.com/27940162.html
 Python爬虫技术——深入理解原理、技术与开发,44.5,2591,//product.dangdang.com/28510027.html
 Python项目开发案例集锦（全彩版）,64.0,3513,//product.dangdang.com/28486019.html
 Python编程快速上手 让繁琐工作自动化 第2版,44.5,44571,//product.dangdang.com/29206214.html
 用Python编程和实践！数学教科书 机器学习 深度学习中必要的基础知识 人工智能 数学基础书 用python学数学 线,44.9,466,//product.dangdang.com/29257459.html
 Python+Office：轻松实现Python办公自动化,62.4,225,//product.dangdang.com/29274777.html
 利用Python进行数据分析（原书第2版）,77.4,33763,//product.dangdang.com/25312917.html
 Python数据分析从入门到实践（全彩版）,49.0,944,//product.dangdang.com/29249036.html
 Python语言程序设计基础（第2版）,32.1,6697,//product.dangdang.com/24189864.html
 Python编程超级魔卡(全彩版),14.9,2540,//product.dangdang.com/28979311.html
 Python编程三剑客新版：Python编程从入门到实践第2版+快速上手第2版+极客编程（当当套装共3册）,133.9,894,//product.dangdang.com/29301947.html
 超简单：用Python让Excel飞起来,34.9,5131,//product.dangdang.com/28999406.html
 Python学习手册（原书第5版）,142.4,10040,//product.dangdang.com/25576578.html
 Python青少年趣味编程全彩版 独家配备71集视频教学课程 手机扫码看视频 少儿编程 小学生趣味编程 教孩子学编程 少,52.3,3535,//product.dangdang.com/28524470.html
 Python网络爬虫从入门到实践（全彩版）,49.0,471,//product.dangdang.com/29249035.html
 看漫画学Python：有趣、有料、好玩、好用（全彩版）,59.7,6170,//product.dangdang.com/28547874.html
 程序员数学 用Python学透线性代数和微积分,102.5,179,//product.dangdang.com/29342404.html
 Python编程300例——快速构建可执行高质量代码,44.5,1476,//product.dangdang.com/28980121.html
 Python黑帽子：黑客与渗透测试编程之道（第2版）,79.0,2,//product.dangdang.com/29385527.html
 流畅的Python,109.6,10379,//product.dangdang.com/25071121.html
 超简单：用Python让Excel飞起来（实战150例）,39.9,879,//product.dangdang.com/29279837.html
 Python Qt GUI与数据可视化编程,66.4,3328,//product.dangdang.com/27918134.html
 用图形学Python 3,29.9,381,//product.dangdang.com/29222668.html
 零基础学Python爬虫 数据分析与可视化从入门到精通,44.9,2932,//product.dangdang.com/29166854.html
 Python工匠：案例、技巧与工程实践（基于Python 3.8，实现Python编程从入门到工匠的跃迁）,78.8,151,//product.dangdang.com/29367298.html
 Django + Vue.js实战派——Python Web开发与运维,96.0,1,//product.dangdang.com/29387504.html
 Python GUI 设计tkinter从入门到实践（全彩版）,49.0,520,//product.dangdang.com/29249040.html
 Python3网络爬虫开发实战 第2版,110.4,449,//product.dangdang.com/29339223.html
 日系图书用Python编程和实践！区块链教科书 从零创建简单区块链程序 比特币 元宇宙 数字货币 新金融底层技术 p2p,44.9,213,//product.dangdang.com/29257456.html
 Python GUI设计PyQt5从入门到实践（全彩版）,49.0,1041,//product.dangdang.com/29225822.html
 Python极客项目编程,46.3,3245,//product.dangdang.com/25060153.html
 Python OpenCV 从入门到实践（全彩版）,49.0,510,//product.dangdang.com/29250278.html
 Python实效编程百例·综合卷(全彩版),39.9,1460,//product.dangdang.com/28980468.html
 Python编程无师自通 专业程序员的养成,46.6,3490,//product.dangdang.com/26440157.html
 笨办法学Python 3,39.6,16148,//product.dangdang.com/25286312.html
 Python数据分析与可视化,29.9,251,//product.dangdang.com/29277911.html
 Python项目开发实战入门（全彩版）,49.0,955,//product.dangdang.com/28976933.html
 Python函数参考手册（全彩版）,26.9,855,//product.dangdang.com/28980472.html
 Python算法从入门到实践（全彩版）,49.0,248,//product.dangdang.com/29249037.html
 Python股票量化交易从入门到实践,49.9,2177,//product.dangdang.com/29279080.html
